Date,High,Low,Open,Close,Volume,Adj Close
2017-12-18,73519.0,72621.0,72621.0,73115.0,3202900.0,73115.0
2017-12-19,73139.0,72347.0,73122.0,72680.0,2351600.0,72680.0
2017-12-20,73492.0,72680.0,72680.0,73367.0,2219600.0,73367.0
2017-12-21,75133.0,73265.0,73367.0,75133.0,3056400.0,75133.0
2017-12-22,75227.0,74623.0,75128.0,75187.0,1906900.0,75187.0
2017-12-26,75758.0,74924.0,75187.0,75688.0,1579700.0,75688.0
2017-12-27,76293.0,75708.0,75708.0,76073.0,1792200.0,76073.0
2017-12-28,76437.0,76077.0,76077.0,76402.0,2083000.0,76402.0
2017-12-29,76437.0,76077.0,76077.0,76402.0,0.0,76402.0
2018-01-02,77909.0,76403.0,76403.0,77891.0,2880300.0,77891.0
2018-01-03,78414.0,77602.0,77889.0,77995.0,3142200.0,77995.0
2018-01-04,79135.0,77998.0,77998.0,78647.0,3486100.0,78647.0
2018-01-05,79071.0,78218.0,78644.0,79071.0,2747100.0,79071.0
2018-01-08,79395.0,78631.0,79070.0,79379.0,2550800.0,79379.0
2018-01-09,79415.0,78699.0,79379.0,78864.0,3458600.0,78864.0
2018-01-10,78864.0,78164.0,78864.0,78201.0,2759900.0,78201.0
2018-01-11,79365.0,78201.0,78201.0,79365.0,3409400.0,79365.0
2018-01-12,79440.0,78861.0,79365.0,79349.0,3577800.0,79349.0
2018-01-15,79847.0,79349.0,79349.0,79752.0,1941000.0,79752.0
2018-01-16,80246.0,79668.0,79751.0,79832.0,2982500.0,79832.0
2018-01-17,81189.0,79828.0,79832.0,81189.0,3341200.0,81189.0
2018-01-18,81367.0,80498.0,81185.0,80963.0,3429600.0,80963.0
2018-01-19,81429.0,80854.0,80965.0,81220.0,3123200.0,81220.0
2018-01-22,81675.0,80923.0,81220.0,81675.0,2693000.0,81675.0
2018-01-23,81676.0,80524.0,81676.0,80678.0,3711200.0,80678.0
2018-01-24,83680.0,80679.0,80679.0,83680.0,5503700.0,83680.0
2018-01-25,83680.0,80679.0,80679.0,83680.0,0.0,83680.0
2018-01-26,85531.0,83680.0,83680.0,85531.0,5410600.0,85531.0
2018-01-29,85531.0,84341.0,85531.0,84698.0,3889600.0,84698.0
2018-01-30,84697.0,83804.0,84697.0,84482.0,3566000.0,84482.0
2018-01-31,86213.0,84484.0,84485.0,84913.0,4233500.0,84913.0
2018-02-01,86028.0,84833.0,84913.0,85495.0,4085300.0,85495.0
2018-02-02,85495.0,83831.0,85495.0,84041.0,3376900.0,84041.0
2018-02-05,84311.0,81861.0,84040.0,81861.0,3253600.0,81861.0
2018-02-06,84162.0,80804.0,81857.0,83894.0,5599100.0,83894.0
2018-02-07,84410.0,82548.0,83894.0,82767.0,3886000.0,82767.0
2018-02-08,83501.0,81109.0,82773.0,81533.0,4011400.0,81533.0
2018-02-09,81897.0,79690.0,81532.0,80899.0,4283400.0,80899.0
2018-02-15,84686.0,83551.0,83551.0,84291.0,3489300.0,84291.0
2018-02-16,84575.0,83824.0,84291.0,84525.0,3475800.0,84525.0
2018-02-19,84956.0,84525.0,84525.0,84793.0,2088900.0,84793.0
2018-02-20,86290.0,84261.0,84792.0,85804.0,4078100.0,85804.0
2018-02-21,87358.0,85804.0,85804.0,86052.0,4815500.0,86052.0
2018-02-22,87159.0,86050.0,86050.0,86686.0,3535700.0,86686.0
2018-02-23,87345.0,86138.0,86690.0,87293.0,4178600.0,87293.0
2018-02-26,88318.0,87242.0,87296.0,87653.0,4047100.0,87653.0
2018-02-27,87839.0,86613.0,87649.0,86935.0,3534700.0,86935.0
2018-02-28,87109.0,85431.0,86939.0,85481.0,5947100.0,85481.0
2018-03-01,86260.0,84640.0,85337.0,85378.0,4341300.0,85378.0
2018-03-02,85761.0,83897.0,85378.0,85761.0,3884300.0,85761.0
2018-03-05,86165.0,85053.0,85292.0,86023.0,3425200.0,86023.0
2018-03-06,86931.0,85653.0,86023.0,85653.0,3608600.0,85653.0
2018-03-07,85653.0,84397.0,85653.0,85484.0,3456800.0,85484.0
2018-03-08,85830.0,84491.0,85510.0,84985.0,3694700.0,84985.0
2018-03-09,86389.0,84749.0,84987.0,86371.0,3481500.0,86371.0
2018-03-12,87046.0,86386.0,86386.0,86900.0,2602900.0,86900.0
2018-03-13,87333.0,86119.0,86902.0,86384.0,2735800.0,86384.0
2018-03-14,86970.0,85691.0,86383.0,86051.0,2561000.0,86051.0
2018-03-15,86051.0,84720.0,86051.0,84928.0,3840100.0,84928.0
2018-03-16,85495.0,84525.0,84928.0,84886.0,5446200.0,84886.0
2018-03-19,84886.0,83678.0,84886.0,83913.0,3330600.0,83913.0
2018-03-20,84412.0,83682.0,83919.0,84164.0,2682000.0,84164.0
2018-03-21,85145.0,84080.0,84166.0,84977.0,3260900.0,84977.0
2018-03-22,85499.0,84197.0,84984.0,84768.0,3241700.0,84768.0
2018-03-23,85450.0,84042.0,84766.0,84377.0,3176900.0,84377.0
2018-03-26,85553.0,84357.0,84377.0,85088.0,2355600.0,85088.0
2018-03-27,85296.0,83542.0,85103.0,83808.0,2948400.0,83808.0
2018-03-28,83889.0,82889.0,83806.0,83874.0,2911400.0,83874.0
2018-03-29,85708.0,83874.0,83874.0,85366.0,3150300.0,85366.0
2018-04-02,85675.0,84166.0,85365.0,84666.0,2598500.0,84666.0
2018-04-03,85411.0,84210.0,84669.0,84623.0,2579000.0,84623.0
2018-04-04,84610.0,82826.0,84610.0,84360.0,2948300.0,84360.0
2018-04-05,86148.0,84374.0,84374.0,85210.0,4257700.0,85210.0
2018-04-06,85210.0,83833.0,85210.0,84820.0,3069100.0,84820.0
2018-04-09,85110.0,83155.0,84832.0,83307.0,3174800.0,83307.0
2018-04-10,84538.0,83312.0,83312.0,84510.0,3518700.0,84510.0
2018-04-11,85417.0,84340.0,84494.0,85246.0,3370600.0,85246.0
2018-04-12,85577.0,85025.0,85246.0,85444.0,2837000.0,85444.0
2018-04-13,85441.0,84144.0,85441.0,84334.0,3504200.0,84334.0
2018-04-16,84591.0,82762.0,84328.0,82862.0,2913400.0,82862.0
2018-04-17,84191.0,82810.0,82862.0,84086.0,2628600.0,84086.0
2018-04-18,86149.0,84090.0,84090.0,85776.0,4196900.0,85776.0
2018-04-19,86059.0,85197.0,85775.0,85824.0,3522500.0,85824.0
2018-04-20,85823.0,85025.0,85823.0,85550.0,2990100.0,85550.0
2018-04-23,85746.0,84711.0,85520.0,85602.0,2426000.0,85602.0
2018-04-24,86578.0,85106.0,85603.0,85469.0,2845000.0,85469.0
2018-04-25,85466.0,84349.0,85466.0,85044.0,3218400.0,85044.0
2018-04-26,86383.0,85051.0,85051.0,86383.0,3138000.0,86383.0
2018-04-27,87179.0,86262.0,86383.0,86445.0,0.0,86445.0
2018-04-30,86739.0,85979.0,86443.0,86115.0,2181000.0,86115.0
2018-05-02,86111.0,84383.0,86111.0,84547.0,3720600.0,84547.0
2018-05-03,84562.0,83178.0,84547.0,83288.0,3977800.0,83288.0
2018-05-04,83671.0,82746.0,83286.0,83118.0,3472900.0,83118.0
2018-05-07,83643.0,82602.0,83199.0,82714.0,2843000.0,82714.0
2018-05-08,83409.0,82201.0,82715.0,82956.0,3949500.0,82956.0
2018-05-09,84447.0,82855.0,82977.0,84265.0,4695400.0,84265.0
2018-05-10,86201.0,84284.0,84284.0,85861.0,4611100.0,85861.0
2018-05-11,86406.0,85183.0,85861.0,85220.0,4379700.0,85220.0
2018-05-14,86105.0,84688.0,85222.0,85232.0,4080700.0,85232.0
2018-05-15,85231.0,83830.0,85225.0,85130.0,4405100.0,85130.0
2018-05-16,86678.0,85044.0,85122.0,86537.0,3707000.0,86537.0
2018-05-17,86537.0,83377.0,86537.0,83622.0,5508600.0,83622.0
2018-05-18,83614.0,81391.0,83614.0,83082.0,5730200.0,83082.0
2018-05-21,83883.0,81576.0,83095.0,81815.0,4242200.0,81815.0
2018-05-22,83396.0,81613.0,81817.0,82739.0,4785500.0,82739.0
2018-05-23,82742.0,80867.0,82742.0,80867.0,3875500.0,80867.0
2018-05-24,80860.0,79027.0,80860.0,80122.0,6182200.0,80122.0
2018-05-25,80629.0,78622.0,80123.0,78898.0,4650100.0,78898.0
2018-05-28,78886.0,75337.0,78886.0,75356.0,4176200.0,75356.0
2018-05-29,77214.0,75361.0,75361.0,76072.0,5972300.0,76072.0
2018-05-30,77097.0,75515.0,76058.0,76754.0,7442100.0,76754.0
2018-06-01,78169.0,75524.0,76779.0,77240.0,6044400.0,77240.0
2018-06-04,78637.0,77244.0,77244.0,78596.0,4023100.0,78596.0
2018-06-05,78892.0,76412.0,78595.0,76642.0,4499800.0,76642.0
2018-06-06,76967.0,75518.0,76641.0,76117.0,4871700.0,76117.0
2018-06-07,76117.0,71162.0,76117.0,73851.0,7919200.0,73851.0
2018-06-08,74031.0,71679.0,73848.0,72942.0,5952400.0,72942.0
2018-06-11,73716.0,71843.0,72943.0,72308.0,3564300.0,72308.0
2018-06-12,73322.0,72124.0,72308.0,72754.0,3889600.0,72754.0
2018-06-13,72977.0,71035.0,72757.0,72122.0,4360200.0,72122.0
2018-06-14,72708.0,71344.0,72151.0,71421.0,4281600.0,71421.0
2018-06-15,71421.0,69583.0,71421.0,70758.0,6456800.0,70758.0
2018-06-18,70757.0,69360.0,70757.0,69815.0,3475200.0,69815.0
2018-06-19,72010.0,69069.0,69811.0,71394.0,5185300.0,71394.0
2018-06-20,72617.0,71155.0,71397.0,72123.0,4414600.0,72123.0
2018-06-21,72207.0,70019.0,72117.0,70075.0,3490800.0,70075.0
2018-06-22,71058.0,69907.0,70077.0,70641.0,3054700.0,70641.0
2018-06-25,71323.0,69779.0,70642.0,70953.0,3346300.0,70953.0
2018-06-26,71622.0,70203.0,70968.0,71405.0,3502300.0,71405.0
2018-06-27,72032.0,70134.0,71405.0,70609.0,3588900.0,70609.0
2018-06-28,72092.0,70439.0,70609.0,71767.0,3511400.0,71767.0
2018-06-29,73020.0,71779.0,71779.0,72763.0,3879400.0,72763.0
2018-07-02,72840.0,71935.0,72763.0,72840.0,2753900.0,72840.0
2018-07-03,74515.0,72848.0,72848.0,73668.0,3253800.0,73668.0
2018-07-04,74904.0,73450.0,73667.0,74743.0,2142100.0,74743.0
2018-07-05,75127.0,73756.0,74751.0,74553.0,3562800.0,74553.0
2018-07-06,75065.0,74048.0,74558.0,75010.0,0.0,75010.0
2018-07-10,75895.0,74431.0,75015.0,74862.0,3901000.0,74862.0
2018-07-11,75025.0,74196.0,74862.0,74399.0,3766800.0,74399.0
2018-07-12,75898.0,74403.0,74403.0,75856.0,3508500.0,75856.0
2018-07-13,76682.0,75554.0,75856.0,76594.0,0.0,76594.0
2018-07-16,76924.0,76129.0,76587.0,76653.0,3134700.0,76653.0
2018-07-17,78522.0,76482.0,76653.0,78130.0,3882900.0,78130.0
2018-07-18,78496.0,77164.0,78124.0,77363.0,3394300.0,77363.0
2018-07-19,77487.0,75890.0,77360.0,77487.0,3781100.0,77487.0
2018-07-20,79489.0,77500.0,77500.0,78571.0,4745200.0,78571.0
2018-07-23,78639.0,77871.0,78571.0,77996.0,2446800.0,77996.0
2018-07-24,79497.0,78005.0,78005.0,79155.0,3283200.0,79155.0
2018-07-25,80437.0,79154.0,79154.0,80218.0,3472700.0,80218.0
2018-07-26,80589.0,79081.0,80242.0,79405.0,3596500.0,79405.0
2018-07-27,80251.0,79405.0,79405.0,79866.0,3015600.0,79866.0
2018-07-30,80492.0,79699.0,79866.0,80276.0,2631400.0,80276.0
2018-07-31,80279.0,79016.0,80279.0,79220.0,3354500.0,79220.0
2018-08-01,79731.0,78769.0,79213.0,79302.0,3227100.0,79302.0
2018-08-02,79896.0,78573.0,79237.0,79637.0,3005500.0,79637.0
2018-08-03,81792.0,79656.0,79656.0,81435.0,3802600.0,81435.0
2018-08-06,81765.0,80965.0,81445.0,81051.0,2516600.0,81051.0
2018-08-07,81742.0,79923.0,81093.0,80347.0,3861200.0,80347.0
2018-08-08,80912.0,78966.0,80347.0,79152.0,3833800.0,79152.0
2018-08-09,79461.0,78156.0,79171.0,78768.0,3717400.0,78768.0
2018-08-10,78766.0,76043.0,78766.0,76514.0,0.0,76514.0
2018-08-13,77689.0,75931.0,76513.0,77496.0,3958200.0,77496.0
2018-08-14,78742.0,77499.0,77499.0,78602.0,3713000.0,78602.0
2018-08-15,78618.0,76829.0,78614.0,77078.0,4386400.0,77078.0
2018-08-16,77704.0,76381.0,77085.0,76819.0,3285400.0,76819.0
2018-08-17,76817.0,75633.0,76817.0,76029.0,3742300.0,76029.0
2018-08-20,76497.0,75608.0,76029.0,76328.0,3578100.0,76328.0
2018-08-21,76340.0,74915.0,76327.0,75180.0,4077000.0,75180.0
2018-08-22,76904.0,74876.0,75171.0,76902.0,3610400.0,76902.0
2018-08-23,77232.0,75466.0,76898.0,75634.0,3866700.0,75634.0
2018-08-24,76629.0,75647.0,75647.0,76262.0,3159900.0,76262.0
2018-08-27,78008.0,76264.0,76264.0,77930.0,2750600.0,77930.0
2018-08-28,78038.0,77149.0,77928.0,77473.0,2964800.0,77473.0
2018-08-29,78783.0,77399.0,77472.0,78389.0,3127600.0,78389.0
2018-08-30,78389.0,76372.0,78389.0,76404.0,3546800.0,76404.0
2018-08-31,77202.0,76026.0,76386.0,76678.0,4145600.0,76678.0
2018-09-03,76675.0,75729.0,76675.0,76193.0,1673300.0,76193.0
2018-09-04,76192.0,74605.0,76192.0,74712.0,3162300.0,74712.0
2018-09-05,75370.0,74276.0,74712.0,75092.0,2830400.0,75092.0
2018-09-06,76533.0,74986.0,75098.0,76416.0,3298500.0,76416.0
2018-09-10,77293.0,76115.0,76416.0,76436.0,3105200.0,76436.0
2018-09-11,76437.0,74275.0,76437.0,74657.0,0.0,74657.0
2018-09-12,75680.0,74499.0,74680.0,75125.0,3709100.0,75125.0
2018-09-13,75407.0,74501.0,75126.0,74687.0,3062100.0,74687.0
2018-09-14,75705.0,74445.0,74687.0,75429.0,3231700.0,75429.0
2018-09-17,76893.0,75227.0,75428.0,76789.0,3397600.0,76789.0
2018-09-18,78454.0,76677.0,76781.0,78314.0,4167000.0,78314.0
2018-09-19,79021.0,77624.0,78268.0,78169.0,3780800.0,78169.0
2018-09-20,78944.0,77820.0,78169.0,78116.0,3137600.0,78116.0
2018-09-21,80002.0,78116.0,78116.0,79444.0,4666800.0,79444.0
2018-09-24,79447.0,77857.0,79447.0,77984.0,0.0,77984.0
2018-09-25,78688.0,77005.0,77980.0,78630.0,3700400.0,78630.0
2018-09-26,79461.0,78530.0,78634.0,78656.0,3735300.0,78656.0
2018-09-27,80107.0,78676.0,78676.0,80000.0,4475000.0,80000.0
2018-09-28,80000.0,78967.0,80000.0,79342.0,4061400.0,79342.0
2018-10-01,79557.0,78091.0,79350.0,78624.0,3134400.0,78624.0
2018-10-02,81778.0,78625.0,78625.0,81612.0,5929900.0,81612.0
2018-10-03,85442.0,81623.0,81624.0,83273.0,7618600.0,83273.0
2018-10-04,83430.0,81892.0,83275.0,82953.0,4935600.0,82953.0
2018-10-05,83805.0,82030.0,82972.0,82322.0,5394800.0,82322.0
2018-10-08,87333.0,82324.0,82324.0,86084.0,9999000.0,86084.0
2018-10-09,86573.0,85433.0,86053.0,86088.0,6461000.0,86088.0
2018-10-10,86085.0,83679.0,86084.0,83679.0,0.0,83679.0
2018-10-11,84749.0,82607.0,83700.0,82921.0,5188700.0,82921.0
2018-10-15,84278.0,82922.0,82922.0,83360.0,4782900.0,83360.0
2018-10-16,85718.0,83420.0,83420.0,85718.0,4811300.0,85718.0
2018-10-17,86167.0,84944.0,85714.0,85764.0,4858600.0,85764.0
2018-10-18,85760.0,83846.0,85760.0,83847.0,4085300.0,83847.0
2018-10-19,84954.0,83667.0,83845.0,84220.0,3753500.0,84220.0
2018-10-22,85772.0,84222.0,84222.0,85597.0,3873700.0,85597.0
2018-10-23,85595.0,84032.0,85595.0,85300.0,4388100.0,85300.0
2018-10-24,85786.0,83035.0,85302.0,83064.0,4679200.0,83064.0
2018-10-25,84831.0,83124.0,83124.0,84084.0,0.0,84084.0
2018-10-26,85720.0,83497.0,84084.0,85720.0,6471500.0,85720.0
2018-10-29,88377.0,82783.0,85728.0,83797.0,7733900.0,83797.0
2018-10-30,86990.0,83802.0,83802.0,86886.0,6556900.0,86886.0
2018-10-31,88028.0,86213.0,86889.0,87424.0,5889800.0,87424.0
2018-11-01,89017.0,87094.0,87428.0,88419.0,5878400.0,88419.0
2018-11-05,89598.0,88347.0,88418.0,89598.0,4620800.0,89598.0
2018-11-06,89587.0,88066.0,89587.0,88669.0,0.0,88669.0
2018-11-07,89565.0,87541.0,88676.0,87714.0,4371300.0,87714.0
2018-11-08,88570.0,85620.0,87719.0,85620.0,5297700.0,85620.0
2018-11-09,86233.0,84030.0,85620.0,85641.0,4814400.0,85641.0
2018-11-12,86227.0,85009.0,85644.0,85525.0,3534000.0,85525.0
2018-11-13,85941.0,84071.0,85531.0,84914.0,4410700.0,84914.0
2018-11-14,85973.0,84267.0,84898.0,85973.0,5591600.0,85973.0
2018-11-16,88516.0,85975.0,85975.0,88515.0,5184200.0,88515.0
2018-11-19,88484.0,87047.0,88472.0,87901.0,3642100.0,87901.0
2018-11-21,87896.0,86254.0,87896.0,87269.0,4140600.0,87269.0
2018-11-22,87656.0,87222.0,87269.0,87477.0,2244500.0,87477.0
2018-11-23,87479.0,85763.0,87479.0,86230.0,4148700.0,86230.0
2018-11-26,87147.0,84905.0,86237.0,85547.0,4557300.0,85547.0
2018-11-27,88018.0,85377.0,85547.0,87891.0,4971300.0,87891.0
2018-11-28,89483.0,87153.0,87891.0,89251.0,5295600.0,89251.0
2018-11-29,89910.0,88475.0,89145.0,89710.0,4257400.0,89710.0
2018-11-30,90246.0,89258.0,89709.0,89504.0,6736700.0,89504.0
2018-12-03,91242.0,89429.0,89511.0,89820.0,5935600.0,89820.0
2018-12-04,90452.0,88041.0,89820.0,88624.0,4879700.0,88624.0
2018-12-05,89111.0,88449.0,88644.0,89040.0,2790000.0,89040.0
2018-12-06,88933.0,87025.0,88933.0,88846.0,4370100.0,88846.0
2018-12-07,89986.0,87907.0,88849.0,88115.0,4479100.0,88115.0
2018-12-10,88384.0,85915.0,88115.0,85915.0,4084400.0,85915.0
2018-12-11,87520.0,85583.0,85918.0,86420.0,4390100.0,86420.0
2018-12-12,87946.0,86420.0,86420.0,86977.0,5000500.0,86977.0
2018-12-13,87842.0,86856.0,86979.0,87838.0,3658600.0,87838.0
2018-12-14,88184.0,87106.0,87838.0,87450.0,3553300.0,87450.0
2018-12-17,87820.0,86328.0,87448.0,86400.0,3849300.0,86400.0
2018-12-18,87274.0,86400.0,86400.0,86610.0,4093500.0,86610.0
2018-12-19,88101.0,85674.0,86617.0,85674.0,5664200.0,85674.0
2018-12-20,86584.0,84756.0,85678.0,85269.0,6100500.0,85269.0
2018-12-21,86554.0,85134.0,85269.0,85697.0,6076200.0,85697.0
2018-12-26,85684.0,83892.0,85684.0,85136.0,3355100.0,85136.0
2018-12-27,85739.0,84876.0,85141.0,85460.0,3820900.0,85460.0
2018-12-28,88044.0,85469.0,85469.0,87887.0,3649100.0,87887.0
2019-01-02,91479.0,87536.0,87887.0,91012.0,5615400.0,91012.0
2019-01-03,91596.0,89922.0,91011.0,91564.0,6066200.0,91564.0
2019-01-04,92701.0,90824.0,91577.0,91841.0,5322100.0,91841.0
2019-01-07,92552.0,91288.0,91845.0,91699.0,4565000.0,91699.0
2019-01-08,92231.0,91064.0,91699.0,92032.0,4496500.0,92032.0
2019-01-09,93626.0,92028.0,92033.0,93613.0,5011400.0,93613.0
2019-01-10,93987.0,93050.0,93599.0,93806.0,4840600.0,93806.0
2019-01-11,93961.0,93359.0,93806.0,93658.0,5330500.0,93658.0
2019-01-14,94474.0,93335.0,93645.0,94474.0,4486900.0,94474.0
2019-01-15,94695.0,93402.0,94474.0,94056.0,4836400.0,94056.0
2019-01-16,94393.0,93687.0,94057.0,94393.0,4257400.0,94393.0
2019-01-17,95682.0,93950.0,94393.0,95351.0,4944200.0,95351.0
2019-01-18,96396.0,95386.0,95386.0,96097.0,4884000.0,96097.0
2019-01-21,96093.0,94863.0,96093.0,96010.0,2717600.0,96010.0
2019-01-22,96070.0,94662.0,96008.0,95103.0,4256000.0,95103.0
2019-01-23,96576.0,95116.0,95116.0,96558.0,0.0,96558.0
2019-01-24,97677.0,96558.0,96558.0,97677.0,5019400.0,97677.0
2019-01-28,97937.0,94783.0,97674.0,95444.0,7185300.0,95444.0
2019-01-29,96751.0,95508.0,95508.0,95639.0,5262000.0,95639.0
2019-01-30,97107.0,95643.0,95643.0,96996.0,6164400.0,96996.0
2019-01-31,98405.0,96996.0,96996.0,97394.0,5976000.0,97394.0
2019-02-01,98044.0,96990.0,97395.0,97861.0,4301600.0,97861.0
2019-02-04,98589.0,96901.0,97861.0,98589.0,4278300.0,98589.0
2019-02-05,98587.0,97596.0,98587.0,98311.0,4773700.0,98311.0
2019-02-06,98308.0,94636.0,98308.0,94636.0,5458200.0,94636.0
2019-02-07,95642.0,93507.0,94654.0,94406.0,5612500.0,94406.0
2019-02-08,95486.0,93424.0,94401.0,95343.0,5302500.0,95343.0
2019-02-11,95499.0,93737.0,95351.0,94413.0,3767300.0,94413.0
2019-02-12,96571.0,94420.0,94420.0,96168.0,4915000.0,96168.0
2019-02-13,96804.0,95389.0,96169.0,95842.0,5814400.0,95842.0
2019-02-14,98019.0,94915.0,95843.0,98015.0,5222300.0,98015.0
2019-02-15,98238.0,97083.0,98015.0,97526.0,4586300.0,97526.0
2019-02-18,97527.0,96239.0,97527.0,96510.0,2837100.0,96510.0
2019-02-19,98185.0,96513.0,96513.0,97659.0,4830600.0,97659.0
2019-02-20,98544.0,96545.0,97661.0,96545.0,5906800.0,96545.0
2019-02-21,97231.0,95793.0,96546.0,96932.0,5814100.0,96932.0
2019-02-22,97887.0,96929.0,96929.0,97886.0,4426600.0,97886.0
2019-02-25,98190.0,97087.0,97881.0,97240.0,4360000.0,97240.0
2019-02-26,97904.0,97235.0,97242.0,97603.0,3555100.0,97603.0
2019-02-27,97782.0,96886.0,97603.0,97307.0,3873500.0,97307.0
2019-02-28,97528.0,95364.0,97307.0,95584.0,5365700.0,95584.0
2019-03-01,96113.0,94394.0,95584.0,94604.0,4054700.0,94604.0
2019-03-07,94532.0,93729.0,94216.0,94340.0,4104300.0,94340.0
2019-03-08,95476.0,93305.0,94340.0,95365.0,4054200.0,95365.0
2019-03-11,98027.0,95384.0,95384.0,98027.0,4251500.0,98027.0
2019-03-12,98150.0,97267.0,98038.0,97828.0,3832900.0,97828.0
2019-03-13,99267.0,97464.0,97831.0,98904.0,4812100.0,98904.0
2019-03-14,99036.0,97776.0,98905.0,98605.0,3584500.0,98605.0
2019-03-15,99393.0,98597.0,98605.0,99137.0,5136400.0,99137.0
2019-03-18,100038.0,99141.0,99141.0,99994.0,4204100.0,99994.0
2019-03-19,100439.0,99373.0,99991.0,99588.0,5231100.0,99588.0
2019-03-20,99708.0,97981.0,99588.0,98041.0,4633200.0,98041.0
2019-03-21,98046.0,95456.0,98041.0,96729.0,5321200.0,96729.0
2019-03-22,96725.0,93380.0,96725.0,93735.0,6001100.0,93735.0
2019-03-25,94384.0,93103.0,93735.0,93662.0,4508400.0,93662.0
2019-03-26,95525.0,93668.0,93668.0,95307.0,4660700.0,95307.0
2019-03-27,95297.0,91903.0,95297.0,91903.0,5726900.0,91903.0
2019-03-28,94854.0,91584.0,91901.0,94389.0,5192300.0,94389.0
2019-03-29,95863.0,94402.0,94402.0,95415.0,4674600.0,95415.0
2019-04-01,96752.0,95423.0,95423.0,96054.0,3753500.0,96054.0
2019-04-02,96690.0,94825.0,96062.0,95387.0,3713200.0,95387.0
2019-04-03,96442.0,94124.0,95392.0,94491.0,4308900.0,94491.0
2019-04-04,96394.0,94334.0,94503.0,96313.0,4086200.0,96313.0
2019-04-05,97493.0,96152.0,96319.0,97108.0,3689000.0,97108.0
2019-04-08,97610.0,96743.0,97110.0,97369.0,3430800.0,97369.0
2019-04-09,97366.0,95488.0,97366.0,96292.0,3733400.0,96292.0
2019-04-10,96902.0,95670.0,96292.0,95953.0,4574600.0,95953.0
2019-04-11,95954.0,94173.0,95954.0,94755.0,3530500.0,94755.0
2019-04-12,94768.0,92516.0,94747.0,92875.0,6712200.0,92875.0
2019-04-15,93723.0,92697.0,92875.0,93083.0,4629800.0,93083.0
2019-04-16,95062.0,92879.0,93082.0,94333.0,4581600.0,94333.0
2019-04-17,95042.0,92338.0,94337.0,93285.0,6458600.0,93285.0
2019-04-18,95140.0,93285.0,93285.0,94578.0,4933300.0,94578.0
2019-04-22,95038.0,93721.0,94578.0,94588.0,3176600.0,94588.0
2019-04-23,96315.0,94590.0,94590.0,95923.0,4309100.0,95923.0
2019-04-24,95923.0,94163.0,95923.0,95045.0,4658800.0,95045.0
2019-04-25,96552.0,94213.0,95027.0,96552.0,4878200.0,96552.0
2019-04-26,96563.0,95620.0,96552.0,96236.0,3767100.0,96236.0
2019-04-29,97123.0,96004.0,96254.0,96188.0,3225400.0,96188.0
2019-04-30,96707.0,95613.0,96191.0,96353.0,4228600.0,96353.0
2019-05-02,96339.0,95312.0,96339.0,95528.0,3863600.0,95528.0
2019-05-03,96315.0,95521.0,95521.0,96008.0,4014800.0,96008.0
2019-05-06,95992.0,94540.0,95992.0,95009.0,3216000.0,95009.0
2019-05-07,95009.0,92750.0,95009.0,94389.0,4907400.0,94389.0
2019-05-08,96312.0,94389.0,94389.0,95597.0,4916500.0,95597.0
2019-05-09,95597.0,93883.0,95597.0,94808.0,4152200.0,94808.0
2019-05-10,94848.0,93234.0,94809.0,94258.0,4097900.0,94258.0
2019-05-13,94252.0,91600.0,94252.0,91727.0,4662600.0,91727.0
2019-05-14,92529.0,91562.0,91736.0,92092.0,4045400.0,92092.0
2019-05-15,92088.0,90295.0,92088.0,91623.0,4791900.0,91623.0
2019-05-16,91622.0,89778.0,91622.0,90024.0,5570000.0,90024.0
2019-05-17,91321.0,89409.0,90023.0,89993.0,5342700.0,89993.0
2019-05-20,92117.0,89822.0,90006.0,91946.0,4620000.0,91946.0
2019-05-21,94573.0,91946.0,91946.0,94485.0,5397000.0,94485.0
2019-05-22,95212.0,93883.0,94485.0,94361.0,4232500.0,94361.0
2019-05-23,94547.0,93300.0,94360.0,93910.0,3787800.0,93910.0
2019-05-24,94900.0,93545.0,93912.0,93628.0,3484700.0,93628.0
2019-05-27,95444.0,93626.0,93626.0,94864.0,2544800.0,94864.0
2019-05-28,96552.0,94707.0,94863.0,96393.0,6383100.0,96393.0
2019-05-29,96986.0,95690.0,96389.0,96567.0,4559100.0,96567.0
2019-05-30,97939.0,96511.0,96566.0,97457.0,4398200.0,97457.0
2019-05-31,97992.0,96792.0,97420.0,97030.0,5089500.0,97030.0
2019-06-03,97757.0,96430.0,97036.0,97020.0,4547900.0,97020.0
2019-06-04,97723.0,96593.0,97020.0,97380.0,4293300.0,97380.0
2019-06-05,97686.0,95686.0,97381.0,95999.0,3769100.0,95999.0
2019-06-06,97462.0,96002.0,96002.0,97205.0,4054900.0,97205.0
2019-06-07,98326.0,97205.0,97205.0,97821.0,3718500.0,97821.0
2019-06-10,97856.0,96782.0,97828.0,97467.0,3584000.0,97467.0
2019-06-11,98985.0,97467.0,97467.0,98960.0,4922400.0,98960.0
2019-06-12,99240.0,97831.0,98960.0,98321.0,4948800.0,98321.0
2019-06-13,99364.0,98321.0,98321.0,98774.0,5594000.0,98774.0
2019-06-14,98981.0,97601.0,98776.0,98040.0,9184900.0,98040.0
2019-06-17,98439.0,97623.0,98038.0,97623.0,3926300.0,97623.0
2019-06-18,99412.0,97633.0,97633.0,99404.0,4524500.0,99404.0
